u,i,label_u,label_name_u,label_i,label_name_i,ts,idx
13617,12834,0,Restaurants,0,Restaurants,359002362.0,18995
13617,13238,0,Restaurants,0,Restaurants,359002362.0,18996
13617,11161,0,Restaurants,0,Restaurants,359002362.0,18997
13617,573,0,Restaurants,0,Restaurants,359002362.0,18998
13617,2573,0,Restaurants,2,Shopping,359002362.0,18999
13617,5704,0,Restaurants,1,Food,359002362.0,19000
13617,13422,0,Restaurants,0,Restaurants,359002362.0,19001
14776,15208,0,Restaurants,1,Food,359002579.0,19002
2506,7844,0,Restaurants,1,Food,359002588.0,19003
2506,4283,0,Restaurants,1,Food,359002588.0,19004
6342,11877,1,Food,0,Restaurants,359002622.0,19005
159,2328,0,Restaurants,0,Restaurants,359002636.0,19006
159,13063,0,Restaurants,1,Food,359002636.0,19007
159,1405,0,Restaurants,0,Restaurants,359002636.0,19008
3936,5741,1,Food,2,Shopping,359002644.0,19009
12482,13819,0,Restaurants,1,Food,359004613.0,19010
1138,6751,0,Restaurants,0,Restaurants,359004662.0,19011
551,8243,0,Restaurants,0,Restaurants,359007852.0,19012
3003,5920,0,Restaurants,1,Food,359007982.0,19013
2069,5920,0,Restaurants,1,Food,359008764.0,19014
2069,3003,0,Restaurants,0,Restaurants,359008764.0,19015
1419,3259,1,Food,0,Restaurants,359009955.0,19016
313,2361,0,Restaurants,1,Food,359010510.0,19017
5593,15405,1,Food,0,Restaurants,359011462.0,19018
9716,1419,0,Restaurants,1,Food,359014238.0,19019
9716,3259,0,Restaurants,0,Restaurants,359014238.0,19020
15498,1419,1,Food,1,Food,359017730.0,19021
15498,9716,1,Food,0,Restaurants,359017730.0,19022
15498,3259,1,Food,0,Restaurants,359017730.0,19023
8627,14854,2,Shopping,0,Restaurants,359022730.0,19024
12043,3166,0,Restaurants,0,Restaurants,359025198.0,19025
8303,2641,1,Food,1,Food,359028294.0,19026
3030,5168,1,Food,0,Restaurants,359035631.0,19027
579,13661,1,Food,1,Food,359036072.0,19028
1001,1502,0,Restaurants,1,Food,359042200.0,19029
12127,754,0,Restaurants,0,Restaurants,359042362.0,19030
3996,956,0,Restaurants,0,Restaurants,359042726.0,19031
763,12127,0,Restaurants,0,Restaurants,359043065.0,19032
763,754,0,Restaurants,0,Restaurants,359043065.0,19033
2767,7520,0,Restaurants,0,Restaurants,359043145.0,19034
5425,15475,0,Restaurants,0,Restaurants,359044309.0,19035
12527,551,2,Shopping,0,Restaurants,359044906.0,19036
9840,13494,1,Food,1,Food,359045815.0,19037
10198,1526,1,Food,0,Restaurants,359046022.0,19038
15421,10239,0,Restaurants,1,Food,359046488.0,19039
13819,3840,1,Food,0,Restaurants,359046888.0,19040
8890,6439,0,Restaurants,0,Restaurants,359049047.0,19041
12833,13029,0,Restaurants,0,Restaurants,359049459.0,19042
7521,12833,0,Restaurants,0,Restaurants,359049526.0,19043
7521,13029,0,Restaurants,0,Restaurants,359049526.0,19044
15495,5858,1,Food,1,Food,359049649.0,19045
15495,12812,1,Food,1,Food,359049649.0,19046
9482,5858,2,Shopping,1,Food,359050067.0,19047
9482,12812,2,Shopping,1,Food,359050067.0,19048
9482,15495,2,Shopping,1,Food,359050067.0,19049
8716,13877,0,Restaurants,0,Restaurants,359050607.0,19050
11812,6337,0,Restaurants,1,Food,359050767.0,19051
11925,15601,0,Restaurants,0,Restaurants,359051968.0,19052
14556,3267,0,Restaurants,0,Restaurants,359052753.0,19053
14556,436,0,Restaurants,1,Food,359052753.0,19054
6473,11737,0,Restaurants,0,Restaurants,359053153.0,19055
10325,924,2,Shopping,0,Restaurants,359054830.0,19056
10325,2056,2,Shopping,0,Restaurants,359054830.0,19057
7614,5237,0,Restaurants,0,Restaurants,359055560.0,19058
2186,791,1,Food,1,Food,359055585.0,19059
2186,7034,1,Food,0,Restaurants,359055585.0,19060
2186,6566,1,Food,0,Restaurants,359055585.0,19061
2186,13276,1,Food,0,Restaurants,359055585.0,19062
2186,8160,1,Food,0,Restaurants,359055585.0,19063
2186,6821,1,Food,0,Restaurants,359055585.0,19064
2186,10421,1,Food,0,Restaurants,359055585.0,19065
2186,14176,1,Food,2,Shopping,359055585.0,19066
2186,6500,1,Food,0,Restaurants,359055585.0,19067
2186,8911,1,Food,0,Restaurants,359055585.0,19068
15334,35,0,Restaurants,1,Food,359056839.0,19069
12487,6817,0,Restaurants,0,Restaurants,359056942.0,19070
15169,11537,0,Restaurants,0,Restaurants,359058251.0,19071
5208,12127,0,Restaurants,0,Restaurants,359059662.0,19072
5208,754,0,Restaurants,0,Restaurants,359059662.0,19073
5208,763,0,Restaurants,0,Restaurants,359059662.0,19074
5728,2186,1,Food,1,Food,359061084.0,19075
5728,791,1,Food,1,Food,359061084.0,19076
5728,7034,1,Food,0,Restaurants,359061084.0,19077
5728,6566,1,Food,0,Restaurants,359061084.0,19078
5728,13276,1,Food,0,Restaurants,359061084.0,19079
5728,8160,1,Food,0,Restaurants,359061084.0,19080
5728,6821,1,Food,0,Restaurants,359061084.0,19081
5728,10421,1,Food,0,Restaurants,359061084.0,19082
5728,14176,1,Food,2,Shopping,359061084.0,19083
5728,6500,1,Food,0,Restaurants,359061084.0,19084
5728,8911,1,Food,0,Restaurants,359061084.0,19085
12495,15179,0,Restaurants,0,Restaurants,359061340.0,19086
14018,9883,0,Restaurants,0,Restaurants,359064168.0,19087
12408,15179,0,Restaurants,0,Restaurants,359065531.0,19088
12408,12495,0,Restaurants,0,Restaurants,359065531.0,19089
13088,14017,1,Food,1,Food,359065531.0,19090
12096,1227,0,Restaurants,1,Food,359066150.0,19091
1536,8135,0,Restaurants,1,Food,359066239.0,19092
3920,15380,1,Food,0,Restaurants,359067456.0,19093
4913,5271,0,Restaurants,2,Shopping,359067519.0,19094
4913,11812,0,Restaurants,0,Restaurants,359067519.0,19095
5537,8169,1,Food,0,Restaurants,359068143.0,19096
10832,9028,2,Shopping,0,Restaurants,359070406.0,19097
13825,15410,1,Food,1,Food,359070452.0,19098
13150,6803,1,Food,0,Restaurants,359072551.0,19099
14224,12037,1,Food,1,Food,359072687.0,19100
14224,4788,1,Food,0,Restaurants,359072687.0,19101
14224,5505,1,Food,0,Restaurants,359072687.0,19102
10670,13150,0,Restaurants,1,Food,359073613.0,19103
10670,6803,0,Restaurants,0,Restaurants,359073613.0,19104
2485,980,0,Restaurants,1,Food,359074165.0,19105
4913,6692,0,Restaurants,0,Restaurants,359077995.0,19106
11906,1160,0,Restaurants,1,Food,359080200.0,19107
9439,6582,0,Restaurants,1,Food,359080546.0,19108
9709,11206,1,Food,0,Restaurants,359081824.0,19109
9709,12945,1,Food,0,Restaurants,359081824.0,19110
13429,1366,0,Restaurants,1,Food,359082840.0,19111
13821,8726,2,Shopping,1,Food,359083126.0,19112
5810,8726,0,Restaurants,1,Food,359083422.0,19113
5810,13821,0,Restaurants,2,Shopping,359083422.0,19114
5638,8726,2,Shopping,1,Food,359083502.0,19115
5638,5810,2,Shopping,0,Restaurants,359083502.0,19116
5638,13821,2,Shopping,2,Shopping,359083502.0,19117
4889,9430,0,Restaurants,2,Shopping,359084136.0,19118
12866,11222,0,Restaurants,0,Restaurants,359084448.0,19119
12866,12935,0,Restaurants,0,Restaurants,359084448.0,19120
15360,13265,1,Food,0,Restaurants,359086054.0,19121
3916,13265,0,Restaurants,0,Restaurants,359086744.0,19122
3916,15360,0,Restaurants,1,Food,359086744.0,19123
13038,1035,0,Restaurants,1,Food,359087139.0,19124
11774,3916,1,Food,0,Restaurants,359087219.0,19125
11774,13265,1,Food,0,Restaurants,359087219.0,19126
11774,15360,1,Food,1,Food,359087219.0,19127
9245,215,0,Restaurants,0,Restaurants,359088449.0,19128
10516,4490,1,Food,0,Restaurants,359088477.0,19129
3383,3507,0,Restaurants,2,Shopping,359089672.0,19130
220,3702,1,Food,2,Shopping,359089707.0,19131
220,1802,1,Food,0,Restaurants,359089707.0,19132
1461,2505,1,Food,2,Shopping,359089796.0,19133
1461,2776,1,Food,0,Restaurants,359089796.0,19134
12257,3916,0,Restaurants,0,Restaurants,359090248.0,19135
12257,11774,0,Restaurants,1,Food,359090248.0,19136
12257,13265,0,Restaurants,0,Restaurants,359090248.0,19137
12257,15360,0,Restaurants,1,Food,359090248.0,19138
6409,3677,1,Food,0,Restaurants,359090503.0,19139
13554,12257,0,Restaurants,0,Restaurants,359090524.0,19140
13554,3916,0,Restaurants,0,Restaurants,359090524.0,19141
13554,11774,0,Restaurants,1,Food,359090524.0,19142
13554,13265,0,Restaurants,0,Restaurants,359090524.0,19143
13554,15360,0,Restaurants,1,Food,359090524.0,19144
11075,15067,0,Restaurants,0,Restaurants,359090575.0,19145
15371,4608,0,Restaurants,0,Restaurants,359090787.0,19146
12125,6987,1,Food,0,Restaurants,359091198.0,19147
3433,10689,0,Restaurants,1,Food,359092635.0,19148
9535,11089,0,Restaurants,0,Restaurants,359092738.0,19149
3636,3990,0,Restaurants,0,Restaurants,359093449.0,19150
10731,1893,0,Restaurants,0,Restaurants,359095321.0,19151
5848,263,1,Food,0,Restaurants,359096017.0,19152
8539,1348,0,Restaurants,0,Restaurants,359096273.0,19153
14383,1348,0,Restaurants,0,Restaurants,359097012.0,19154
14383,8539,0,Restaurants,0,Restaurants,359097012.0,19155
6643,148,1,Food,0,Restaurants,359097914.0,19156
4625,11880,0,Restaurants,0,Restaurants,359103874.0,19157
8021,7272,0,Restaurants,0,Restaurants,359119294.0,19158
9363,11323,1,Food,1,Food,359121078.0,19159
2888,4328,0,Restaurants,0,Restaurants,359121721.0,19160
12308,5521,0,Restaurants,0,Restaurants,359124887.0,19161
12635,7450,0,Restaurants,0,Restaurants,359126230.0,19162
6859,4567,0,Restaurants,0,Restaurants,359126664.0,19163
13029,6859,0,Restaurants,0,Restaurants,359127001.0,19164
13029,4567,0,Restaurants,0,Restaurants,359127001.0,19165
14937,11075,0,Restaurants,0,Restaurants,359128617.0,19166
14937,15067,0,Restaurants,0,Restaurants,359128617.0,19167
9841,4149,0,Restaurants,0,Restaurants,359129382.0,19168
14641,8890,0,Restaurants,0,Restaurants,359129790.0,19169
14641,6439,0,Restaurants,0,Restaurants,359129790.0,19170
4844,1222,1,Food,0,Restaurants,359130753.0,19171
4844,2040,1,Food,1,Food,359130753.0,19172
5511,12702,0,Restaurants,0,Restaurants,359130836.0,19173
6439,4844,0,Restaurants,1,Food,359130921.0,19174
3713,14246,0,Restaurants,1,Food,359131116.0,19175
3713,2688,0,Restaurants,0,Restaurants,359131116.0,19176
6318,14304,0,Restaurants,0,Restaurants,359131442.0,19177
12809,6840,1,Food,1,Food,359131553.0,19178
8635,7520,0,Restaurants,0,Restaurants,359131618.0,19179
8635,2767,0,Restaurants,0,Restaurants,359131618.0,19180
2710,8963,0,Restaurants,1,Food,359131826.0,19181
9331,11075,0,Restaurants,0,Restaurants,359131925.0,19182
9331,15067,0,Restaurants,0,Restaurants,359131925.0,19183
9331,14937,0,Restaurants,0,Restaurants,359131925.0,19184
14634,715,1,Food,0,Restaurants,359131975.0,19185
11470,4844,0,Restaurants,1,Food,359132326.0,19186
11470,1222,0,Restaurants,0,Restaurants,359132326.0,19187
11470,2040,0,Restaurants,1,Food,359132326.0,19188
4419,13794,0,Restaurants,0,Restaurants,359132752.0,19189
667,4168,2,Shopping,0,Restaurants,359134287.0,19190
13469,9122,0,Restaurants,0,Restaurants,359134381.0,19191
10141,4116,1,Food,0,Restaurants,359134458.0,19192
6365,3713,0,Restaurants,0,Restaurants,359134549.0,19193
15125,1714,0,Restaurants,0,Restaurants,359134633.0,19194
15125,3763,0,Restaurants,0,Restaurants,359134633.0,19195
6682,14937,1,Food,0,Restaurants,359135476.0,19196
6682,11075,1,Food,0,Restaurants,359135476.0,19197
6682,15067,1,Food,0,Restaurants,359135476.0,19198
6682,9331,1,Food,0,Restaurants,359135476.0,19199
1640,3141,0,Restaurants,0,Restaurants,359135677.0,19200
15425,10141,0,Restaurants,1,Food,359136512.0,19201
15425,4116,0,Restaurants,0,Restaurants,359136512.0,19202
2392,10388,1,Food,0,Restaurants,359136591.0,19203
12543,2392,0,Restaurants,1,Food,359137001.0,19204
12543,10388,0,Restaurants,0,Restaurants,359137001.0,19205
14373,3141,0,Restaurants,0,Restaurants,359137520.0,19206
14373,1640,0,Restaurants,0,Restaurants,359137520.0,19207
2203,3847,0,Restaurants,0,Restaurants,359137563.0,19208
12848,6620,0,Restaurants,0,Restaurants,359137689.0,19209
5312,7007,0,Restaurants,0,Restaurants,359138155.0,19210
3619,6682,0,Restaurants,1,Food,359138522.0,19211
3619,14937,0,Restaurants,0,Restaurants,359138522.0,19212
3619,11075,0,Restaurants,0,Restaurants,359138522.0,19213
3619,15067,0,Restaurants,0,Restaurants,359138522.0,19214
3619,9331,0,Restaurants,0,Restaurants,359138522.0,19215
2495,11880,0,Restaurants,0,Restaurants,359138719.0,19216
9957,6907,0,Restaurants,0,Restaurants,359140169.0,19217
8207,5505,1,Food,0,Restaurants,359140338.0,19218
402,7422,0,Restaurants,0,Restaurants,359140729.0,19219
14856,12608,0,Restaurants,1,Food,359141803.0,19220
11534,6997,1,Food,0,Restaurants,359142944.0,19221
7396,8597,1,Food,0,Restaurants,359144802.0,19222
7986,14926,0,Restaurants,2,Shopping,359145514.0,19223
13139,9122,0,Restaurants,0,Restaurants,359145891.0,19224
13139,13469,0,Restaurants,0,Restaurants,359145891.0,19225
1158,9122,0,Restaurants,0,Restaurants,359145947.0,19226
1158,13469,0,Restaurants,0,Restaurants,359145947.0,19227
1158,13139,0,Restaurants,0,Restaurants,359145947.0,19228
8115,3624,0,Restaurants,0,Restaurants,359146640.0,19229
13016,8115,1,Food,0,Restaurants,359147482.0,19230
13029,8115,0,Restaurants,0,Restaurants,359148477.0,19231
13029,13016,0,Restaurants,1,Food,359148477.0,19232
12714,956,0,Restaurants,0,Restaurants,359149069.0,19233
12714,3996,0,Restaurants,0,Restaurants,359149069.0,19234
847,9079,0,Restaurants,0,Restaurants,359149702.0,19235
4168,6981,0,Restaurants,0,Restaurants,359150506.0,19236
13819,10857,1,Food,0,Restaurants,359150769.0,19237
14977,7295,1,Food,0,Restaurants,359151681.0,19238
3317,14977,1,Food,1,Food,359152060.0,19239
3317,7295,1,Food,0,Restaurants,359152060.0,19240
14588,2817,0,Restaurants,1,Food,359152448.0,19241
7199,14822,0,Restaurants,0,Restaurants,359153058.0,19242
3382,12217,1,Food,1,Food,359154682.0,19243
5380,7488,0,Restaurants,0,Restaurants,359156667.0,19244
10438,5445,1,Food,1,Food,359156878.0,19245
2007,2358,1,Food,1,Food,359157388.0,19246
8701,2311,0,Restaurants,1,Food,359157653.0,19247
12819,6704,0,Restaurants,0,Restaurants,359159284.0,19248
12819,12189,0,Restaurants,1,Food,359159284.0,19249
12819,11797,0,Restaurants,0,Restaurants,359159284.0,19250
11591,6704,0,Restaurants,0,Restaurants,359160152.0,19251
11591,12189,0,Restaurants,1,Food,359160152.0,19252
11591,11797,0,Restaurants,0,Restaurants,359160152.0,19253
11591,12819,0,Restaurants,0,Restaurants,359160152.0,19254
14368,6704,0,Restaurants,0,Restaurants,359160443.0,19255
14368,12189,0,Restaurants,1,Food,359160443.0,19256
14368,11797,0,Restaurants,0,Restaurants,359160443.0,19257
14368,11591,0,Restaurants,0,Restaurants,359160443.0,19258
14368,12819,0,Restaurants,0,Restaurants,359160443.0,19259
9856,6704,0,Restaurants,0,Restaurants,359160738.0,19260
9856,14368,0,Restaurants,0,Restaurants,359160738.0,19261
9856,12189,0,Restaurants,1,Food,359160738.0,19262
9856,11797,0,Restaurants,0,Restaurants,359160738.0,19263
9856,11591,0,Restaurants,0,Restaurants,359160738.0,19264
9856,12819,0,Restaurants,0,Restaurants,359160738.0,19265
10265,3868,1,Food,0,Restaurants,359162772.0,19266
7270,8996,0,Restaurants,0,Restaurants,359163101.0,19267
14060,5773,0,Restaurants,0,Restaurants,359163466.0,19268
7603,12848,0,Restaurants,0,Restaurants,359163908.0,19269
6203,5848,1,Food,1,Food,359164878.0,19270
6203,263,1,Food,0,Restaurants,359164878.0,19271
15077,13480,0,Restaurants,1,Food,359165726.0,19272
15077,10921,0,Restaurants,0,Restaurants,359165726.0,19273
2849,8166,1,Food,0,Restaurants,359165805.0,19274
14529,11434,0,Restaurants,0,Restaurants,359166992.0,19275
15542,9494,0,Restaurants,0,Restaurants,359167061.0,19276
6617,15438,0,Restaurants,0,Restaurants,359168431.0,19277
6617,13436,0,Restaurants,0,Restaurants,359168431.0,19278
4253,12148,1,Food,0,Restaurants,359168803.0,19279
11823,160,0,Restaurants,0,Restaurants,359168838.0,19280
15418,13648,0,Restaurants,0,Restaurants,359169786.0,19281
2861,1498,0,Restaurants,0,Restaurants,359170000.0,19282
15471,1309,1,Food,0,Restaurants,359170013.0,19283
13046,13217,0,Restaurants,1,Food,359170814.0,19284
995,15418,1,Food,0,Restaurants,359171021.0,19285
995,13648,1,Food,0,Restaurants,359171021.0,19286
11172,4253,1,Food,1,Food,359171557.0,19287
11172,12148,1,Food,0,Restaurants,359171557.0,19288
436,15418,1,Food,0,Restaurants,359171866.0,19289
436,13648,1,Food,0,Restaurants,359171866.0,19290
436,995,1,Food,1,Food,359171866.0,19291
4072,1936,0,Restaurants,1,Food,359172292.0,19292
15348,13648,0,Restaurants,0,Restaurants,359172424.0,19293
15348,436,0,Restaurants,1,Food,359172424.0,19294
15348,15418,0,Restaurants,0,Restaurants,359172424.0,19295
15348,995,0,Restaurants,1,Food,359172424.0,19296
13941,13217,0,Restaurants,1,Food,359172996.0,19297
8207,3269,1,Food,0,Restaurants,359173321.0,19298
10379,9395,0,Restaurants,0,Restaurants,359174456.0,19299
10379,6781,0,Restaurants,0,Restaurants,359174456.0,19300
10379,5685,0,Restaurants,0,Restaurants,359174456.0,19301
10379,1035,0,Restaurants,1,Food,359174456.0,19302
10379,7506,0,Restaurants,1,Food,359174456.0,19303
13439,3104,0,Restaurants,0,Restaurants,359175414.0,19304
13582,6960,1,Food,0,Restaurants,359175694.0,19305
6558,7603,1,Food,0,Restaurants,359176167.0,19306
6558,5600,1,Food,0,Restaurants,359176167.0,19307
6558,9445,1,Food,1,Food,359176167.0,19308
9966,15607,0,Restaurants,1,Food,359176652.0,19309
1307,5957,2,Shopping,2,Shopping,359177313.0,19310
13128,1613,0,Restaurants,0,Restaurants,359177705.0,19311
12016,12337,2,Shopping,0,Restaurants,359178089.0,19312
9604,9966,0,Restaurants,0,Restaurants,359178271.0,19313
9604,15607,0,Restaurants,1,Food,359178271.0,19314
1109,11229,1,Food,0,Restaurants,359180617.0,19315
182,1109,0,Restaurants,1,Food,359180889.0,19316
182,11229,0,Restaurants,0,Restaurants,359180889.0,19317
3010,13819,1,Food,1,Food,359181985.0,19318
2059,13819,0,Restaurants,1,Food,359182430.0,19319
2059,3010,0,Restaurants,1,Food,359182430.0,19320
13232,2849,0,Restaurants,1,Food,359182445.0,19321
13232,8166,0,Restaurants,0,Restaurants,359182445.0,19322
14156,6998,1,Food,0,Restaurants,359183105.0,19323
10013,12651,2,Shopping,0,Restaurants,359183233.0,19324
12396,2849,1,Food,1,Food,359183596.0,19325
12396,8166,1,Food,0,Restaurants,359183596.0,19326
12396,13232,1,Food,0,Restaurants,359183596.0,19327
2002,14775,0,Restaurants,0,Restaurants,359186909.0,19328
129,14775,0,Restaurants,0,Restaurants,359187067.0,19329
129,2002,0,Restaurants,0,Restaurants,359187067.0,19330
2186,14382,1,Food,1,Food,359201386.0,19331
1255,3267,0,Restaurants,0,Restaurants,359206704.0,19332
14269,6607,0,Restaurants,2,Shopping,359207102.0,19333
3010,1925,1,Food,0,Restaurants,359211368.0,19334
7800,14987,1,Food,0,Restaurants,359211657.0,19335
5513,14987,0,Restaurants,0,Restaurants,359211900.0,19336
5513,7800,0,Restaurants,1,Food,359211900.0,19337
6777,15046,0,Restaurants,0,Restaurants,359213705.0,19338
898,6318,2,Shopping,0,Restaurants,359214580.0,19339
898,14304,2,Shopping,0,Restaurants,359214580.0,19340
9771,14246,1,Food,1,Food,359215969.0,19341
9771,2688,1,Food,0,Restaurants,359215969.0,19342
9771,3713,1,Food,0,Restaurants,359215969.0,19343
7725,2851,0,Restaurants,0,Restaurants,359217721.0,19344
5005,5873,1,Food,0,Restaurants,359218479.0,19345
6473,5005,0,Restaurants,1,Food,359218693.0,19346
6473,5873,0,Restaurants,0,Restaurants,359218693.0,19347
4707,11696,1,Food,0,Restaurants,359220104.0,19348
582,4690,0,Restaurants,0,Restaurants,359220147.0,19349
1042,14357,0,Restaurants,1,Food,359220349.0,19350
2913,4707,0,Restaurants,1,Food,359220548.0,19351
2913,11696,0,Restaurants,0,Restaurants,359220548.0,19352
15154,14948,1,Food,1,Food,359221805.0,19353
1374,14948,0,Restaurants,1,Food,359221881.0,19354
1374,15154,0,Restaurants,1,Food,359221881.0,19355
14038,7089,0,Restaurants,0,Restaurants,359222860.0,19356
9407,14038,0,Restaurants,0,Restaurants,359223232.0,19357
9407,7089,0,Restaurants,0,Restaurants,359223232.0,19358
15072,15324,1,Food,0,Restaurants,359223496.0,19359
6162,491,1,Food,0,Restaurants,359223684.0,19360
5873,1121,0,Restaurants,0,Restaurants,359224466.0,19361
12735,11015,0,Restaurants,0,Restaurants,359225226.0,19362
6819,12134,0,Restaurants,1,Food,359227182.0,19363
5013,5768,0,Restaurants,0,Restaurants,359227561.0,19364
13532,14641,1,Food,0,Restaurants,359228590.0,19365
13532,8890,1,Food,0,Restaurants,359228590.0,19366
13532,6439,1,Food,0,Restaurants,359228590.0,19367
6146,8449,2,Shopping,0,Restaurants,359229172.0,19368
10291,13479,1,Food,0,Restaurants,359231069.0,19369
7048,10182,1,Food,2,Shopping,359231410.0,19370
1212,10424,2,Shopping,1,Food,359231507.0,19371
11355,5288,0,Restaurants,0,Restaurants,359233099.0,19372
